DateTime,AddedIPs,RemovedIPs
1506450751,181,419
1506450974,2,5
1506451709,240,162
1506452669,190,9
1506453154,3,0
1506453612,232,124
1506454596,177,291
1506455067,10,9
1506455186,34,0
1506455541,190,15
1506456518,217,130
1506456995,3,0
1506457472,192,244
1506458432,231,545
1506458902,53,1
1506459373,269,471
1506459856,35,33
1506460369,213,161
1506460830,5,3
1506461309,270,272
1506462262,227,205
1506462385,42,0
1506462735,2,5
1506463233,217,212
1506463695,31,61
1506464502,290,427
1506464912,7,1
1506465623,264,227
1506465986,32,0
1506466586,214,213
1506466817,3,5
1506467541,166,170
1506468513,202,201
1506468995,3,4
1506469458,197,216
1506469586,29,0
1506470426,216,208
1506470902,4,1
1506471376,205,216
1506472356,198,161
1506472830,5,3
1506473312,237,1956
1506474266,164,184
1506475227,236,130
1506476192,215,116
1506476661,4,3
1506476786,25,0
1506477149,177,124
1506478107,216,137
1506478591,12,5
1506479069,173,110
1506480013,194,402
1506480507,42,2
1506480983,218,579
1506481939,214,310
1506482409,6,1
1506482904,215,213
1506483868,194,217
1506484351,40,8
1506484831,211,258
1506485786,183,197
1506486257,5,5
1506486741,171,192
1506487705,242,226
1506488185,6,3
1506488667,123,183
1506489619,163,197
1506490104,8,11
1506490585,144,225
1506491186,80,0
1506491555,155,209
1506492037,4,9
1506492506,222,221
1506493457,115,163
1506493981,2,0
1506494432,196,205
1506494786,82,0
1506495385,180,194
1506495868,6,3
1506496347,140,170
1506497304,145,241
1506497783,6,7
1506498259,177,221
1506498386,93,0
1506499238,167,194
1506499717,12,5
1506500183,179,233
1506501143,175,255
1506501630,4,3
1506502122,327,250
1506503077,143,158
1506503553,2,0
1506504018,162,174
1506504987,157,177
1506505457,0,2
1506505586,220,0
1506505946,136,177
1506506907,211,189
1506507384,1,4
1506507863,171,152
1506508826,160,170
1506509307,306,0
1506509795,245,180
1506510745,175,209
1506511699,199,186
1506512192,3,3
1506513922,733,368
1506514349,2,0
1506514826,195,172
1506515790,212,184
1506516267,5,0
1506516742,243,206
1506517286,239,0
1506517718,188,158
1506518191,5,1
1506518669,220,174
1506519632,220,186
1506520091,5,3
1506520584,189,172
1506520886,121,0
1506521582,217,423
1506522022,3,0
1506522501,186,0
1506523464,266,157
1506523942,6,1
1506524431,158,207
1506524487,197,0
1506525397,184,6
1506525856,5,0
1506526345,177,134
1506527563,297,252
1506528046,2,6
1506528086,179,0
1506528494,219,182
1506529212,36,0
1506529459,269,156
1506529947,1,1
1506530439,220,182
1506531407,216,145
1506531875,67,1
1506532360,176,142
1506533306,223,148
1506533800,1,0
1506534266,157,138
1506535230,215,238
1506535286,39,0
1506535852,3,2
1506536205,207,160
1506537140,199,3
1506538118,133,351
1506539082,195,203
1506539767,2,3
1506540022,137,153
1506540999,96,168
1506541703,9,9
1506541931,62,0
1506542935,120,369
1506543606,5,1
1506543854,71,3
1506544843,79,463
1506545525,3,1
1506545784,105,176
1506546086,47,0
1506546755,276,6
1506547448,2,5
1506547700,437,229
1506548671,552,454
1506549639,516,283
1506549687,43,0
1506550606,497,15
1506551537,584,194
1506552507,310,180
1506553464,310,196
1506554430,209,197
1506555381,225,180
1506556353,269,158
1506556886,30,1754
1506557295,201,191
1506558270,226,194
1506559223,245,202
1506560181,196,179
1506560486,42,0
1506561148,243,164
1506562103,242,200
1506563063,187,160
1506564082,225,237
1506564087,33,0
1506564972,4,3
1506565229,182,205
1506566175,183,201
1506566897,7,7
1506567140,182,223
1506567687,30,0
1506568106,166,203
1506568815,8,9
1506569054,198,174
1506570034,202,160
1506570735,6,0
1506570971,133,226
1506571287,29,0
1506571976,164,173
1506572648,5,8
1506572901,211,202
1506573884,252,209
1506574566,4,3
1506574838,157,137
1506574886,61,0
1506575801,187,150
1506576484,1,2
1506576751,183,165
1506577709,139,175
1506578418,9,4
1506578661,303,209
1506579629,130,141
1506580356,8,4
1506580583,106,196
1506581557,56,204
1506582255,397,1
1506582505,44,157
1506583473,125,168
1506584170,1,3
1506584421,367,188
1506585390,243,145
1506585687,373,0
1506586087,4,1
1506586347,132,212
1506587296,170,195
1506588016,3,9
1506588267,134,185
1506589265,166,169
1506589287,316,0
1506589940,3,3
1506590189,125,154
1506591141,147,158
1506591861,1,3
1506593337,434,445
1506594029,1,1
1506594509,226,192
1506595456,189,197
1506595942,1,0
1506596442,211,161
1506596487,124,0
1506597408,148,135
1506597867,6,0
1506598846,248,470
1506599776,151,3
1506600087,183,0
1506600746,157,194
1506601691,231,202
1506602680,205,211
1506603633,200,170
1506603687,69,0
1506604580,230,173
1506605548,187,225
1506606528,195,186
1506607467,295,178
1506608413,244,164
1506609386,194,215
1506610348,163,172
1506610887,67,0
1506611307,198,187
1506612255,136,185
1506613213,200,258
1506614199,239,217
1506614487,75,0
1506615150,185,244
1506616094,181,165
1506617058,202,164
1506618043,280,155
1506618087,46,0
1506618987,165,166
1506619959,212,130
1506620915,139,169
1506621870,246,210
1506622830,181,162
1506623784,220,83
1506624735,223,72
1506625287,47,0
1506625722,208,57
1506626655,207,38
1506627624,195,52
1506628572,241,42
1506628886,37,0
1506629568,157,39
1506630495,174,24
1506631463,151,95
1506632437,173,239
1506632487,44,0
1506633403,145,435
1506634347,158,492
1506635294,164,550
1506636267,254,523
1506637234,465,738
1506638196,374,327
1506640400,535,447
1506641548,238,201
1506642254,7,2
1506642504,244,274
1506643467,243,2650
1506644438,210,235
1506645390,232,250
1506646368,333,200
1506646887,23,0
1506647295,191,250
1506648261,211,263
1506649224,174,225
1506650186,171,317
1506650487,52,0
1506651150,204,282
1506652106,139,189
1506653066,225,199
1506654037,198,189
1506654086,134,0
1506654979,151,183
1506655965,196,262
1506656904,164,209
1506657868,262,232
1506658815,174,162
1506659805,177,209
1506660736,168,221
1506661287,38,0
1506661703,242,192
1506662664,165,196
1506663888,221,181
1506664833,171,235
1506664887,82,0
1506665795,152,236
1506666753,145,138
1506667711,117,29
1506668666,194,18
1506669625,157,156
1506670596,123,499
1506671538,197,347
1506672087,140,0
1506672505,194,232
1506673470,209,224
1506674422,165,218
1506675390,220,213
1506675687,69,0
1506676360,217,168
1506677302,330,146
1506678266,206,341
1506679248,391,38
1506679287,75,0
1506680203,290,220
1506681158,199,205
1506682106,109,157
1506683082,207,197
1506684029,92,224
1506684979,85,9
1506685942,108,147
1506686487,65,0
1506686915,92,134
1506687857,120,164
1506688835,62,198
1506689779,226,158
1506690087,85,0
1506690765,320,177
1506691704,427,139
1506692661,342,217
1506693623,227,200
1506693687,100,0
1506694614,217,206
1506695558,270,145
1506696503,216,177
1506697464,268,199
1506698439,132,164
1506699373,93,158
1506700347,106,191
1506700887,128,0
1506701567,140,312
1506702521,102,184
1506702983,20,60
1506703482,115,288
1506704431,61,0
1506704487,82,0
1506705393,124,353
1506706372,221,164
1506707311,281,24
1506708265,405,227
1506709235,522,378
1506710204,244,237
1506711148,203,198
1506711687,111,0
1506712102,196,21
1506713065,184,345
1506714028,232,207
1506714971,183,12
1506715287,79,0
1506715962,227,170
1506716903,209,326
1506717870,234,161
1506718826,200,17
1506718888,53,0
1506719811,278,229
1506720737,153,9
1506721711,219,302
1506722174,72,66
1506722668,242,358
1506723661,208,416
1506724597,264,446
1506726794,514,12
1506727720,180,218
1506728665,166,205
1506729624,224,149
1506729687,42,2550
1506730615,209,165
1506731551,178,172
1506732500,232,233
1506733467,283,151
1506734446,185,159
1506735373,164,147
1506736360,196,145
1506736887,171,0
1506737295,192,184
1506738281,201,112
1506739230,163,197
1506740188,196,176
1506740487,61,0
1506741141,166,116
1506742379,264,298
1506743297,189,9
1506744268,368,196
1506745217,260,311
1506746212,252,187
1506747132,193,7
1506747687,85,0
1506748116,233,306
1506749065,172,189
1506750043,149,17
1506750975,175,173
1506751287,89,0
1506751953,167,143
1506752892,163,147
1506753881,169,174
1506754824,163,98
1506754888,55,0
1506755792,147,160
1506756735,212,178
1506757729,183,282
1506758668,234,361
1506759630,165,329
1506760575,155,245
1506761570,181,336
1506762088,46,0
1506762512,168,309
1506763468,159,409
1506764436,144,238
1506765387,145,406
1506765687,349,0
1506766345,186,237
1506767301,167,204
1506768269,152,68
1506769403,179,81
1506770435,361,164
1506771452,167,105
1506772577,166,69
1506772887,121,0
1506773290,6,2
1506773577,162,111
1506774491,176,73
1506775220,4,3
1506775467,152,264
1506776432,145,376
1506777432,576,437
1506778346,150,462
1506779307,170,269
1506780263,496,231
1506781276,173,232
1506782184,169,152
1506783149,125,137
1506783687,241,0
1506784094,169,113
1506785061,169,89
1506786023,136,100
1506787005,179,98
1506787287,250,0
1506787952,142,6
1506788910,154,111
1506789854,165,79
1506790865,133,178
1506790888,84,0
1506791772,168,0
1506792757,182,277
1506793696,157,368
1506794685,409,987
1506795637,188,272
1506796837,243,267
1506797771,207,236
1506798088,54,0
1506798761,227,155
1506799772,196,257
1506801382,254,402
1506801687,119,0
1506802932,318,179
1506804028,194,183
1506805255,254,437
1506805706,35,20
1506806210,153,6
1506806654,31,0
